"conversation_id","created_at","favorite_count","full_text","hashtags/0","hashtags/1","hashtags/2","hashtags/3","hashtags/4","hashtags/5","hashtags/6","hashtags/7","hashtags/8","id","media/0/media_url","media/0/type","media/1/media_url","media/1/type","media/2/media_url","media/2/type","media/3/media_url","media/3/type","reply_count","retweet_count","startUrl","symbols/0","url","urls/0/display_url","urls/0/expanded_url","urls/0/url","user/advertiser_account_type","user/blocked_by","user/blocking","user/business_profile_state","user/can_dm","user/contributors_enabled","user/created_at","user/default_profile_image","user/description","user/ext_has_nft_avatar","user/ext_is_blue_verified","user/ext_verified_type","user/fast_followers_count","user/favourites_count","user/follow_request_sent","user/followed_by","user/followers_count","user/following","user/friends_count","user/geo_enabled","user/has_custom_timelines","user/id","user/id_str","user/is_translation_enabled","user/is_translator","user/lang","user/listed_count","user/location","user/media_count","user/muting","user/name","user/normal_followers_count","user/notifications","user/profile_background_color","user/profile_background_image_url","user/profile_background_image_url_https","user/profile_background_tile","user/profile_banner_extensions_sensitive_media_warning","user/profile_banner_url","user/profile_image_extensions_sensitive_media_warning","user/profile_image_url","user/profile_image_url_https","user/profile_sidebar_border_color","user/profile_sidebar_fill_color","user/profile_text_color","user/profile_use_background_image","user/protected","user/require_some_consent","user/screen_name","user/statuses_count","user/time_zone","user/translator_type","user/url","user/utc_offset","user/verified","user/want_retweets","user_mentions/0/id_str","user_mentions/0/name","user_mentions/0/screen_name","user_mentions/1/id_str","user_mentions/1/name","user_mentions/1/screen_name","user_mentions/2/id_str","user_mentions/2/name","user_mentions/2/screen_name","user_mentions/3/id_str","user_mentions/3/name","user_mentions/3/screen_name","user_mentions/4/id_str","user_mentions/4/name","user_mentions/4/screen_name","view_count"
"1623595198889570307","2023-02-09T08:10:35.000Z","454","Talouspolitiikassakin on kyse arvovalinnoista. Me haluamme tehdä reilua talouspolitiikkaa, joka suojaa hyvinvointivaltion toimintaedellytyksiä ja yhteiskunnan heikoimpia. 🌹

👉 Lue lisää: 
https://t.co/KNteWqgpBM https://t.co/SVkJod3mXp",,,,,,,,,,"1623595198889570307","https://pbs.twimg.com/ext_tw_video_thumb/1623594901295312896/pu/img/HhOWWTVK5G2ckqv6.jpg","photo",,,,,,,"198","50","https://twitter.com/search?q=normal%20words&src=typed_query",,"https://twitter.com/Demarit/status/1623595198889570307","sdp.fi/eduskuntavaali…","https://www.sdp.fi/eduskuntavaalit-2023/vaaliohjelma/kaiken-pohjana-on-kestava-talous/","https://t.co/KNteWqgpBM","promotable_user",,,"none",,"false","2009-02-28T15:02:45.000Z","false","Sosialidemokraatit SDP. Social Democratic Party of Finland. Vapauden, tasa-arvon ja solidaarisuuden puolesta myös Twitterissä.","false","false",,"0","5134",,,"34567",,"885","true","true","22262225","22262225","false","false",,"264","Finland","1597",,"Sosialidemokraatit","34567",,"F9F8F6","http://abs.twimg.com/images/themes/theme12/bg.gif","https://abs.twimg.com/images/themes/theme12/bg.gif","false",,"https://pbs.twimg.com/profile_banners/22262225/1675508172",,"http://pbs.twimg.com/profile_images/1544939870841442304/iIOvJbpt_normal.jpg","https://pbs.twimg.com/profile_images/1544939870841442304/iIOvJbpt_normal.jpg","FFFFFF","FFFFFF","0C3E53","false","false","false","Demarit","18984",,"none","https://t.co/ynoR6EFpUo",,"true",,,,,,,,,,,,,,,,,"85975"
"1622840424527265792","2023-02-07T07:50:23.000Z","12124","Food for thought. https://t.co/ic5MQey5bp",,,,,,,,,,"1622865343206068224","https://pbs.twimg.com/ext_tw_video_thumb/1622865040532447233/pu/img/HMBUdgdc4k3P2B65.jpg","photo",,,,,,,"387","4115","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/Aristos_Revenge/status/1622865343206068224",,,,"promotable_user",,,"none",,"false","2022-06-20T02:11:03.000Z","false","| Literary Critic at the Jacob Urowsky Center for Frogs Who Can't Read Good | @theammind @thebtcmag @FDRLST @im_1776 | Man I Love Frogs/Clouds/Birds |","false","true",,"0","17993",,,"71898",,"665","false","true","1538705932799987700","1538705932799987712","false","false",,"215","Yeehaw Hegemony","571",,"🏛 Aristophanes 🏛","71898",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1538705932799987712/1673151793",,"http://pbs.twimg.com/profile_images/1538708883442700288/E6r_4BIc_normal.jpg","https://pbs.twimg.com/profile_images/1538708883442700288/E6r_4BIc_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Aristos_Revenge","6689",,"none","https://t.co/OatcdgX3oh",,"false",,,,,,,,,,,,,,,,,"992825"
"1612620326172561415","2023-02-07T00:50:26.000Z","1","Watchmen Reread

the pirate segments are annoyingly hard to read next to normal speech bubbles but still good. https://t.co/2zNqAjjHQz",,,,,,,,,,"1622759656656338944","https://pbs.twimg.com/media/FoUzTiRaAAAN2r4.jpg","photo",,,,,,,"2","0","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/GhostTricked/status/1622759656656338944",,,,"promotable_user",,,"none",,"false","2016-06-30T00:32:03.000Z","false","ghost trick is awesome. | raven. | @PutiPuercoPR’s wife | DMs open to mutuals, delayed replies | rt heavy, untag in retweets | 10/26 ☘️","false","false",,"0","72295",,,"487",,"394","false","true","748313112097460200","748313112097460224","false","false",,"46","Michigan, USA","1570",,"Ravanne Roo ☮️","487",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/748313112097460224/1610839392",,"http://pbs.twimg.com/profile_images/1619407157992067074/pUMFoSGI_normal.jpg","https://pbs.twimg.com/profile_images/1619407157992067074/pUMFoSGI_normal.jpg","000000","000000","000000","false","false","false","GhostTricked","87186",,"none",,,"false",,,,,,,,,,,,,,,,,"265"
"1622616062691876870","2023-02-06T15:19:50.000Z","6","Art by @gerph_art 

I used my normal voice for Mint

Text to speech voiced Anon

here;s the YouTube link https://t.co/fxPhTRm6oZ https://t.co/XvpgEhTj9V",,,,,,,,,,"1622616062691876870","https://pbs.twimg.com/ext_tw_video_thumb/1622616044371156992/pu/img/XmgIpGPZ_AXNVunr.jpg","photo",,,,,,,"0","0","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/KaguraKitomi/status/1622616062691876870","youtube.com/shorts/sTY7YXG…","https://youtube.com/shorts/sTY7YXGNv90","https://t.co/fxPhTRm6oZ","promotable_user",,,"none",,"false","2021-09-19T02:32:37.000Z","false","Devilish bird vtuber trying to get  her model 
YouTube link: https://t.co/XUq12xJXmn…","false","false",,"0","4586",,,"599",,"851","false","true","1439417043099455500","1439417043099455496","false","false",,"1","","1100",,"Kagura Kitomi/神楽キトミ( Kegato)","599",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1439417043099455496/1676036854",,"http://pbs.twimg.com/profile_images/1619105765742059522/Bnj-MJz-_normal.jpg","https://pbs.twimg.com/profile_images/1619105765742059522/Bnj-MJz-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","KaguraKitomi","3224",,"none",,,"false",,"621196614","Gᛊᚱᚹᚺ","gerph_art",,,,,,,,,,,,,"540"
"1623421574857601024","2023-02-08T20:40:39.000Z","1023","Is it really true that now I’ve got 4k characters so I can thread on this app without worrying about running out and cutting things short?! And now I can use whatever words I want and not abbreviate things? And I can keep going for way more characters than normal? Oh my goodne",,,,,,,,,,"1623421574857601024",,,,,,,,,"60","49","https://twitter.com/search?q=normal%20words&src=typed_query",,"https://twitter.com/tracybeanz/status/1623421574857601024",,,,"promotable_user",,,"none",,"false","2009-03-17T02:27:13.000Z","false","Editor-in-Chief @UncoverDC & https://t.co/GJxlKMmRYN | Host of the “Dark to Light” podcast - found on all major podcasting platforms!","false","true",,"0","97288",,,"476782",,"1016","false","true","24822993","24822993","false","false",,"1706","Myrtle Beach, SC","5996",,"Tracy Beanz","476782",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/24822993/1564404815",,"http://pbs.twimg.com/profile_images/1191531022703312896/MuXU4F9a_normal.jpg","https://pbs.twimg.com/profile_images/1191531022703312896/MuXU4F9a_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","tracybeanz","68954",,"none","https://t.co/NHIv3VmHjM",,"false",,,,,,,,,,,,,,,,,"105391"
"1622522966532583424","2023-02-06T09:09:54.000Z","14","I’m sure Beyoncé would of rather her just do a normal speech. This is just annoying now and rubbing it in her face",,,,,,,,,,"1622522966532583424",,,,,,,,,"1","0","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/bizzleonika/status/1622522966532583424",,,,"none",,,"none",,"false","2022-06-12T22:26:05.000Z","false","","false","false",,"0","33219",,,"1117",,"995","false","true","1536112555051163600","1536112555051163648","false","false",,"0","","424",,"B","1117",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1536112555051163648/1669239518",,"http://pbs.twimg.com/profile_images/1608633070093058048/o_w1N0EN_normal.jpg","https://pbs.twimg.com/profile_images/1608633070093058048/o_w1N0EN_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","bizzleonika","5436",,"none",,,"false",,,,,,,,,,,,,,,,,"1207"
"1623367235418062848","2023-02-08T17:04:44.000Z","196","Cocaine Bear is definitely gonna be one of those movies where people who dislike it get hit with the “pretentious/contrarian” criticism. i would bet 1 million dollars that i’ll read the words “it’s just a movie about a bear who does cocaine, stop thinking and just enjoy it”",,,,,,,,,,"1623367235418062848",,,,,,,,,"4","4","https://twitter.com/search?q=normal%20words&src=typed_query",,"https://twitter.com/BenShh1/status/1623367235418062848",,,,"promotable_user",,,"none",,"false","2020-02-22T23:52:18.000Z","false","george personality on a jerry build","false","false",,"0","107572",,,"1132",,"814","false","true","1231366093265965000","1231366093265965057","false","false",,"1","the House from House (1977)","1080",,"cock sportello","1132",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1231366093265965057/1673755449",,"http://pbs.twimg.com/profile_images/1343000619246702592/PjalMRVt_normal.jpg","https://pbs.twimg.com/profile_images/1343000619246702592/PjalMRVt_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","BenShh1","10878",,"none","https://t.co/oiVNWRKEC8",,"false",,,,,,,,,,,,,,,,,"5376"
"1622450350224465921","2023-02-06T04:21:21.000Z","4983","Lizzo gets emotional thanking Beyoncé during her #GRAMMYs win for ‘Record of the Year.’","GRAMMYs",,,,,,,,,"1622450350224465921",,,,,,,,,"55","678","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/PopCrave/status/1622450350224465921",,,,"promotable_user",,,"none",,"false","2015-12-09T18:00:33.000Z","false","The pop you crave. 📧Info@PopCrave.com","false","true",,"0","4437",,,"1294658",,"3413","true","true","4429003533","4429003533","false","false",,"3025","","70838",,"Pop Crave","1294658",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/4429003533/1621253896",,"http://pbs.twimg.com/profile_images/1394266006395228162/qIjjvzl7_normal.jpg","https://pbs.twimg.com/profile_images/1394266006395228162/qIjjvzl7_normal.jpg","000000","000000","000000","false","false","false","PopCrave","94815",,"none","https://t.co/oNqbtKv2zN",,"false",,,,,,,,,,,,,,,,,"315713"
"1623349649859051520","2023-02-08T15:54:51.000Z","8","A women when she is being threaten or abuse can speak much more cruel words. #Harami is very simple words Indians used in their normal dialogues with friends. Mischievous MPs of BJP has to learn how to behave in parliament n with women parliamentarians.

 https://t.co/f6DGKSETR2","Harami",,,,,,,,,"1623349649859051520","https://pbs.twimg.com/amplify_video_thumb/1622990368026550273/img/KDoTWD2cW4KvNiaq.jpg","photo",,,,,,,"3","5","https://twitter.com/search?q=normal%20words&src=typed_query",,"https://twitter.com/SecularTOI/status/1623349649859051520",,,,"promotable_user",,,"none",,"false","2019-03-05T16:39:35.000Z","false","The quest for equality in Indian Society","false","false",,"0","2571",,,"138",,"64","true","true","1102971931244949500","1102971931244949504","false","false",,"1","Mumbai, India","2667",,"Striving for Secularism","138",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1102971931244949504/1590093158",,"http://pbs.twimg.com/profile_images/1173673689260249090/kMdCsdFm_normal.jpg","https://pbs.twimg.com/profile_images/1173673689260249090/kMdCsdFm_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","SecularTOI","5787",,"none",,,"false",,,,,,,,,,,,,,,,,"3013"
"1623256315832291328","2023-02-08T09:51:04.000Z","461","She explained how most of her friends identify as LGBTQ+ &amp; that it's just normal to her generation.

I just hope my time &amp; words made a difference...there's always hope.

HOPE is what makes Officers stay in the job.

Another reason why I always wear my lanyard.

#LGBTHM23 🌈","LGBTHM23",,,,,,,,,"1623258100164661248",,,,,,,,,"18","5","https://twitter.com/search?q=normal%20words&src=typed_query",,"https://twitter.com/WYPMadden/status/1623258100164661248",,,,"none",,,"none",,"false","2017-08-16T10:38:37.000Z","false","Leeds District Custody Inspector |
Co-Chair @WYP_LGBT |
Ex-DC |
Peer Supporter/TRiM Practitioner |
@PTCentres Ambassador |
Coach/Mentor |
She/Her |
Opinions own","false","false",,"0","6266",,,"1593",,"396","true","true","897769558995587100","897769558995587073","false","false",,"10","Leeds, England","561",,"WYP_InspMadden 🏳️‍🌈","1593",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/897769558995587073/1664198318",,"http://pbs.twimg.com/profile_images/1574387974980116481/5mWsGbWO_normal.jpg","https://pbs.twimg.com/profile_images/1574387974980116481/5mWsGbWO_normal.jpg","000000","000000","000000","false","false","false","WYPMadden","4472",,"none",,,"false",,,,,,,,,,,,,,,,,"22664"
"1622913090592595968","2023-02-07T11:00:07.000Z","151","This tweet keeps popping up since yesterday. I tried ignoring it but I just can’t resist anymore. There is no absolute need to make it racist. 
He is decent with his words and rational with his concern. Looks completely normal to me. I don’t get people these days.",,,,,,,,,,"1622913090592595968",,,,,,,,,"2","72","https://twitter.com/search?q=normal%20words&src=typed_query",,"https://twitter.com/daaranii/status/1622913090592595968",,,,"none",,,"none",,"false","2014-11-21T09:01:13.000Z","false","","false","false",,"0","19725",,,"220",,"324","false","true","2905913299","2905913299","false","false",,"0","Kuala Lumpur Federal Territory","35",,"Sangitha Daaranii Raman","220",,"000000","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/2905913299/1442477633",,"http://pbs.twimg.com/profile_images/1522272455724699648/_yTcbEx2_normal.jpg","https://pbs.twimg.com/profile_images/1522272455724699648/_yTcbEx2_normal.jpg","000000","000000","000000","false","false","false","daaranii","3982",,"none",,,"false",,,,,,,,,,,,,,,,,"20780"
"1622627019707101185","2023-02-06T16:03:23.000Z","54","I can't say Love you or miss you to my friends or anyone not even to my Fav person. Sometimes I just look at some girls and also boys saying these words to each other so easily and it make me a lil bit worried that why isn't it normal for me to say these words!?",,,,,,,,,,"1622627019707101185",,,,,,,,,"7","9","https://twitter.com/search?q=normal%20words&src=typed_query",,"https://twitter.com/ayseinnesha/status/1622627019707101185",,,,"none",,,"none",,"false","2022-02-01T16:15:06.000Z","false","19 ||💮

 Does it ever drive you crazy!!??","false","false",,"0","8230",,,"624",,"451","false","false","1488546089787605000","1488546089787604996","false","false",,"0"," پنجاب، پاکستان","98",,"A¥€$ha","624",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1488546089787604996/1660467960",,"http://pbs.twimg.com/profile_images/1618842974376394752/EBNwmOd-_normal.jpg","https://pbs.twimg.com/profile_images/1618842974376394752/EBNwmOd-_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","ayseinnesha","1292",,"none","https://t.co/AkmMZnXLL8",,"false",,,,,,,,,,,,,,,,,"1580"
"1622562863922524162","2023-02-06T11:48:27.000Z","478","'This is not a normal country.'

James O'Brien is taking no prisoners in response to 'beyond parody' Liz Truss' 4000 words of 'turgid self-justification and delusion' on her time as PM.

@mrjamesob https://t.co/Si08Ea6MxG",,,,,,,,,,"1622562863922524162","https://pbs.twimg.com/media/FoSAKPhWcAAYYfw.jpg","photo",,,,,,,"25","138","https://twitter.com/search?q=normal%20words&src=typed_query",,"https://twitter.com/LBC/status/1622562863922524162",,,,"promotable_user",,,"none",,"false","2009-02-16T09:36:59.000Z","false","Leading Britain's Conversation. For breaking news alerts, follow @LBCNews. Listen live on @globalplayer","false","false","Business","0","1194",,,"635912",,"2240","true","true","20973388","20973388","false","false",,"3036","United Kingdom","82199",,"LBC","635912",,"26314F","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/20973388/1663622859",,"http://pbs.twimg.com/profile_images/1571974321362423814/lIlxKm_S_normal.jpg","https://pbs.twimg.com/profile_images/1571974321362423814/lIlxKm_S_normal.jpg","FFFFFF","37ABD2","000000","true","false","false","LBC","222487",,"regular","https://t.co/fI8exPzZO4",,"true",,"152656121","James O'Brien","mrjamesob",,,,,,,,,,,,,"42483"
"1622559106761637888","2023-02-06T11:33:31.000Z","0","Please...
What's the normal number of words a chapter should hold in a novel? https://t.co/ssqU4SQErV",,,,,,,,,,"1622559106761637888","https://pbs.twimg.com/media/FoR86D2aIAA7ZxP.jpg","photo",,,,,,,"1","0","https://twitter.com/search?q=normal%20words&src=typed_query",,"https://twitter.com/Solohyunjun/status/1622559106761637888",,,,"promotable_user",,,"none",,"false","2020-04-18T10:52:57.000Z","false","army 💜 directioner 💛❤️💚🤍🇮🇪 proud Ally 
    20¡!  she!¡her    🏳️‍🌈BL addict         
 ✧","false","false",,"0","57218",,,"2722",,"2714","true","false","1251463690722791400","1251463690722791425","false","false",,"7","born to cry over bl","881",,"PrenaH","2722",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1251463690722791425/1675684202",,"http://pbs.twimg.com/profile_images/1622563259990814720/g-_9G9ld_normal.jpg","https://pbs.twimg.com/profile_images/1622563259990814720/g-_9G9ld_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Solohyunjun","6677",,"none","https://t.co/wxOWpY9hem",,"false",,,,,,,,,,,,,,,,,"216"
"1621984922670882816","2023-02-04T21:31:55.000Z","393","here is a list of perfectly normal words that now make alarm bells start going off in my brain:
-safeguarding
-physiognomy
-NPC
-heritage
-elite (especially “coastal elite”)
-single-sex
-groomer (sorry dog groomers you’re collateral damage here) 
-biological 
-mating
-identifies",,,,,,,,,,"1621984922670882816",,,,,,,,,"31","27","https://twitter.com/search?q=normal%20words&src=typed_query",,"https://twitter.com/katiedimartin/status/1621984922670882816",,,,"promotable_user",,,"none",,"false","2022-02-03T02:07:52.000Z","false","phd-ing @MIT linguistics; views are not my own, and represent those of noam chomsky; she/her.","false","false",,"0","94984",,,"20461",,"5341","false","true","1489057992490299400","1489057992490299400","false","false",,"70","Boston","342",,"Katie Martin","20461",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1489057992490299400/1654573012",,"http://pbs.twimg.com/profile_images/1592752280180252673/nMtM-WCi_normal.jpg","https://pbs.twimg.com/profile_images/1592752280180252673/nMtM-WCi_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","katiedimartin","13704",,"none","https://t.co/Jym7ij5Sk7",,"false",,,,,,,,,,,,,,,,,"22132"
"1621792082288381952","2023-02-04T08:45:38.000Z","173","Another standard day at Perfectly Normal FC 😂😂 https://t.co/ANn2aRWT4e",,,,,,,,,,"1621792082288381952","https://pbs.twimg.com/media/FoHDTDwXkAAj-7z.jpg","photo","https://pbs.twimg.com/media/FoHDTD7X0AIZMcy.jpg","photo",,,,,"10","12","https://twitter.com/search?q=normal%20words&src=typed_query",,"https://twitter.com/LoftforWords/status/1621792082288381952",,,,"none",,,"none",,"false","2010-06-30T19:37:18.000Z","false","A QPR website waffling on about football, rugby league, railways.

Go on, support our Patreon - https://t.co/KmnYQR6NAa","false","false",,"0","6705",,,"13345",,"1620","true","true","161407892","161407892","false","false",,"106","London","1510",,"LoftforWords","13345",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","true",,"https://pbs.twimg.com/profile_banners/161407892/1419208770",,"http://pbs.twimg.com/profile_images/1551510652140781569/-uerYu1s_normal.jpg","https://pbs.twimg.com/profile_images/1551510652140781569/-uerYu1s_normal.jpg","FFFFFF","DDEEF6","0084B4","true","false","false","LoftforWords","37394",,"none","https://t.co/BRyQ7paQBZ",,"false",,,,,,,,,,,,,,,,,"34381"
"1621609431690579968","2023-02-03T20:39:51.000Z","120","This account posted the same, the exact same words but people reaction was a mess, she deleted the post but yet these people is harassing her, this is normal? This is the way that y'all react when your narrative aren't like y'all expect?
This behavior it's embarrassing. https://t.co/ywIogpuCzX",,,,,,,,,,"1621609431690579968","https://pbs.twimg.com/ext_tw_video_thumb/1621609382193635330/pu/img/jD7PirbZ_P4OaYTA.jpg","photo",,,,,,,"5","20","https://twitter.com/search?q=normal%20words&src=typed_query",,"https://twitter.com/Kth21_Jjk19/status/1621609431690579968",,,,"none",,,"none",,"false","2022-01-23T14:22:15.000Z","false","NO COMPANY STAN.

                                       Supporter🐰🐻
Yoongi lover 🐱❤️

 If you try to tell me what to do I will block you 💃🏻","false","false",,"0","20982",,,"4131",,"515","false","true","1485256517603381200","1485256517603381248","false","false",,"76","Somewhere far away. ","3661",,"Paz~230202~🏌🏻🥊❤️💜*Fan account*","4131",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1485256517603381248/1675463797",,"http://pbs.twimg.com/profile_images/1621644727568269313/43OJ8m3s_normal.jpg","https://pbs.twimg.com/profile_images/1621644727568269313/43OJ8m3s_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","Kth21_Jjk19","12010",,"none",,,"false",,,,,,,,,,,,,,,,,"10283"
"1621151835389325313","2023-02-02T14:21:31.000Z","2055","Kepada @DBKL2u 
@KLCCC_DBKL, 

Isu agak sensetif.

Tak jauh dari rumah saya ni, ada kuil hindu. Ada beberapa perkara saya nak adukan!

1. Kuil ini, suka main muzik di malam hari sampai lebih pukul 12 malam. Boleh dengar sampai Blok kami! 

🧵 https://t.co/BbWwJFpw5d",,,,,,,,,,"1621151835389325313","https://pbs.twimg.com/media/Fn98_8LaAAoJ_u9.jpg","photo","https://pbs.twimg.com/media/Fn99AJcaMAo9Dh9.jpg","photo",,,,,"113","1528","https://twitter.com/search?q=normal%20words&src=typed_query",,"https://twitter.com/azfar_yusof/status/1621151835389325313",,,,"none",,,"none",,"false","2012-01-16T11:24:19.000Z","false","💢Idiosyncratic, arty & eccentric💢
💢Architect by profession💢
I will tweet about anything really.","false","false",,"0","16009",,,"469",,"804","true","true","465463040","465463040","false","false",,"0","kuala lumpur","377",,"Azfar_MY","469",,"C0DEED","http://abs.twimg.com/images/themes/theme1/bg.png","https://abs.twimg.com/images/themes/theme1/bg.png","false",,"https://pbs.twimg.com/profile_banners/465463040/1421120984",,"http://pbs.twimg.com/profile_images/1617101479990689792/skPV25s__normal.jpg","https://pbs.twimg.com/profile_images/1617101479990689792/skPV25s__normal.jpg","C0DEED","DDEEF6","333333","true","false","false","azfar_yusof","10449",,"none",,,"false",,"1191509191170514944","Dewan Bandaraya Kuala Lumpur","DBKL2u","448734312","KLCCC DBKL","KLCCC_DBKL",,,,,,,,,,"2860861"
"1620195837350494208","2023-01-30T23:02:44.000Z","15","DENVER!!! Are You Ready To Learn How to Really Invest?

- In-Person Classrooms 

- Weekly Stock Picks

- 1-on-1 Support 

- Professional Instructors 

- &amp; More",,,,,,,,,,"1620195837350494208",,,,,,,,,"1","1","https://twitter.com/search?q=normal%20words&src=typed_query",,"https://twitter.com/DenverOTA/status/1620195837350494208",,,,"promotable_user",,,"none",,"false","2009-03-27T19:20:24.000Z","false","Transforming lives worldwide through exceptional financial education 📚 #Stocks #Options #Futures #Forex #Crypto #WealthManagement","false","true",,"0","1063",,,"323",,"90","true","false","27074918","27074918","false","false",,"2","Denver, CO ","34",,"Denver Trading Academy","323",,"642D8B","http://abs.twimg.com/images/themes/theme10/bg.gif","https://abs.twimg.com/images/themes/theme10/bg.gif","true",,"https://pbs.twimg.com/profile_banners/27074918/1637158296",,"http://pbs.twimg.com/profile_images/1503964649267494916/I9lV8D9g_normal.jpg","https://pbs.twimg.com/profile_images/1503964649267494916/I9lV8D9g_normal.jpg","65B0DA","EB6655","0D0D0D","true","false","false","DenverOTA","2577",,"none","https://t.co/5MuRXdRizc",,"false",,,,,,,,,,,,,,,,,"227535"
"1624579114211414016","2023-02-12T01:20:18.000Z","0","Does singing different from normal speech in the same way that dancing differs from walking?  If so, how would you characterize the difference in modes?",,,,,,,,,,"1624579114211414016",,,,,,,,,"0","0","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/KirbyOlson8/status/1624579114211414016",,,,"none",,,"none",,"false","2022-04-26T02:07:54.000Z","false","College Prof but conservative.","false","false",,"0","43",,,"4",,"35","false","false","1518773538395676700","1518773538395676672","false","false",,"0","","1",,"Kirby Olson","4",,"F5F8FA",,,"false",,,,"http://pbs.twimg.com/profile_images/1518773838489739265/z-WUBdMi_normal.png","https://pbs.twimg.com/profile_images/1518773838489739265/z-WUBdMi_normal.png","C0DEED","DDEEF6","333333","true","false","false","KirbyOlson8","52",,"none",,,"false",,,,,,,,,,,,,,,,,"1"
"1624528637125963778","2023-02-11T21:59:44.000Z","5","The 1975 being the one to give a normal speech says it all  #Brits2023","Brits2023",,,,,,,,,"1624528637125963778",,,,,,,,,"0","1","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/h_pillinel/status/1624528637125963778",,,,"none",,,"none",,"false","2021-12-28T22:24:05.000Z","false","20 | UK","false","false",,"0","1084",,,"5",,"37","false","true","1475955675058557000","1475955675058556935","false","false",,"0","","83",,"harryp","5",,"F5F8FA",,,"false",,"https://pbs.twimg.com/profile_banners/1475955675058556935/1662935478",,"http://pbs.twimg.com/profile_images/1591863723123253254/Pd_-MxPH_normal.jpg","https://pbs.twimg.com/profile_images/1591863723123253254/Pd_-MxPH_normal.jpg","C0DEED","DDEEF6","333333","true","false","false","h_pillinel","231",,"none",,,"false",,,,,,,,,,,,,,,,,"1461"
"1624517733768433667","2023-02-11T21:16:24.000Z","32","Can someone just do a normal fucking speech #Brits2023","Brits2023",,,,,,,,,"1624517733768433667",,,,,,,,,"1","1","https://twitter.com/search?q=normal%20speech&src=typed_query",,"https://twitter.com/Ryan_Demps/status/1624517733768433667",,,,"promotable_user",,,"none",,"false","2012-02-04T16:39:10.000Z","false","Mentality","false","false",,"0","8506",,,"360",,"428","true","true","483086722","483086722","false","false",,"7","London","221",,"Ryan","360",,"000000","http://abs.twimg.com/images/themes/theme14/bg.gif","https://abs.twimg.com/images/themes/theme14/bg.gif","false",,"https://pbs.twimg.com/profile_banners/483086722/1467935026",,"http://pbs.twimg.com/profile_images/1095191098325168129/jkDqC11b_normal.jpg","https://pbs.twimg.com/profile_images/1095191098325168129/jkDqC11b_normal.jpg","000000","000000","000000","false","false","false","Ryan_Demps","24109",,"none",,,"false",,,,,,,,,,,,,,,,,"4127"
